timestamp,converged,minimum_voltage_pu,maximum_voltage_pu,undervoltage_bus_count,overvoltage_bus_count,maximum_line_loading_percent,maximum_transformer_loading_percent,active_line_losses_kw,grid_import_kw,pv_generation_kw,battery_charge_kw,battery_discharge_kw,curtailed_pv_kw,mean_soc
2000-01-01 00:00:00,True,0.9857010135872192,1.0,0,0,3.1815855116235565,8.23569643244952,0.3105569410354756,66.1018020129367,0.0,0.0,0.0,0,0.1
2000-01-01 00:15:00,True,0.9902241588918266,1.0,0,0,3.1070615861793005,6.769360456878282,0.2019907965398641,51.947855472422866,0.0,0.0,0.0,0,0.1
2000-01-01 00:30:00,True,0.9896680009714619,1.0,0,0,3.2073164946532153,7.084522501615452,0.2115339295136705,55.199317087306184,0.0,0.0,0.0,0,0.1
2000-01-01 00:45:00,True,0.9946048225998172,1.0,0,0,1.720549117195337,5.451181537611286,0.0701303726871103,43.31492812458482,0.0,0.0,0.0,0,0.1
2000-01-01 01:00:00,True,0.9946163738481951,1.0,0,0,2.1645349548610993,6.095137291773128,0.07408387817212422,48.61774741612046,0.0,0.0,0.0,0,0.1
2000-01-01 01:15:00,True,0.9913739949882127,1.0,0,0,1.6060632188786819,6.276483018822883,0.10024605039834968,50.83612667502702,0.0,0.0,0.0,0,0.1
2000-01-01 01:30:00,True,0.9903139861481413,1.0,0,0,1.5249816794972524,7.20256538691153,0.09522158134400911,45.456372146766014,0.0,0.0,0.0,0,0.1
2000-01-01 01:45:00,True,0.9921353684175996,1.0,0,0,1.4445598642788429,6.672136211634444,0.0882580825380355,45.558889623436016,0.0,0.0,0.0,0,0.1
2000-01-01 02:00:00,True,0.9945755217359268,1.0,0,0,1.3560227462377352,6.729652459527371,0.06163944403454671,45.105887567601364,0.0,0.0,0.0,0,0.1
2000-01-01 02:15:00,True,0.9931763243605525,1.0,0,0,1.4276074344544383,7.5696862909297415,0.07619318132572273,60.97352943791057,0.0,0.0,0.0,0,0.1
2000-01-01 02:30:00,True,0.9951128160135777,1.0,0,0,1.3866974051437575,5.981184121322889,0.061376516247611854,45.5798291517937,0.0,0.0,0.0,0,0.1
2000-01-01 02:45:00,True,0.9938907193947429,1.0,0,0,1.6546291256039296,7.642404557557255,0.06612857066630291,41.61027695495556,0.0,0.0,0.0,0,0.1
2000-01-01 03:00:00,True,0.995110963272461,1.0,0,0,1.1350345819781036,4.896145114417829,0.05056499598074337,38.55143419093299,0.0,0.0,0.0,0,0.1
2000-01-01 03:15:00,True,0.9933847678472387,1.0,0,0,1.5547708164008156,6.096289363752271,0.06306044859320326,46.24326227558817,0.0,0.0,0.0,0,0.1
2000-01-01 03:30:00,True,0.9943324616679828,1.0,0,0,1.6069856310803863,5.844313930115279,0.05777724664591836,41.146467677382724,0.0,0.0,0.0,0,0.1
2000-01-01 03:45:00,True,0.9959940110817828,1.0,0,0,1.3364759438377605,4.243349747686928,0.043237078662348424,32.12031889749345,0.0,0.0,0.0,0,0.1
2000-01-01 04:00:00,True,0.9957503358194114,1.0,0,0,1.4929882506492143,5.316308399877553,0.058005787382493706,37.74658432635047,0.0,0.0,0.0,0,0.1
2000-01-01 04:15:00,True,0.9950505104470321,1.0,0,0,1.6374097219161363,5.023249267175866,0.046793667500333216,34.38790998263763,0.0,0.0,0.0,0,0.1
2000-01-01 04:30:00,True,0.9949466696604031,1.0,0,0,1.939557878814492,5.767733047659991,0.065566670097519,39.683509983687195,0.0,0.0,0.0,0,0.1
2000-01-01 04:45:00,True,0.993958383784001,1.0,0,0,2.0959326530805376,5.248278753165206,0.08149014271163074,36.93733641971298,0.0,0.0,0.0,0,0.1
2000-01-01 05:00:00,True,0.9943849208531795,1.0,0,0,1.9268640306841869,7.024250282876789,0.09271957565397544,30.030591583152688,0.0,0.0,0.0,0,0.1
2000-01-01 05:15:00,True,0.9942803794660948,1.0,0,0,1.629039149158578,7.155013166692847,0.08727946672010614,30.18977787907362,0.0,0.0,0.0,0,0.1
2000-01-01 05:30:00,True,0.9946187409966032,1.0,0,0,1.5012317018478356,5.906636419815959,0.060602003132822845,38.072038409073805,0.0,0.0,0.0,0,0.1
2000-01-01 05:45:00,True,0.9936313409549014,1.0,0,0,2.438918342642479,6.341038319112934,0.09481061905657373,46.81174504767793,0.0,0.0,0.0,0,0.1
2000-01-01 06:00:00,True,0.9866093633978807,1.0,0,0,3.416954641131421,20.863317002482333,0.2932334034018469,117.35870295501871,0.0,0.0,0.0,0,0.1
2000-01-01 06:15:00,True,0.9778855047397019,1.0,0,0,4.795740694261817,32.08506474718064,0.7892618811087555,179.40776870313346,10.201210367662103,0.0,0.0,0,0.1
