timestamp,charge_kw,discharge_kw
2000-01-01 15:30:00,0.0,0.0
2000-01-01 15:45:00,0.0,0.0
2000-01-01 16:00:00,0.0,0.0
2000-01-01 16:15:00,0.0,0.0
2000-01-01 16:30:00,0.0,0.0
2000-01-01 16:45:00,0.0,0.0
2000-01-01 17:00:00,0.0,0.0
2000-01-01 17:15:00,0.0,0.0
2000-01-01 17:30:00,0.0,0.0
2000-01-01 17:45:00,0.0,0.0
2000-01-01 18:00:00,0.0,0.0
2000-01-01 18:15:00,0.0,0.0
2000-01-01 18:30:00,0.0,0.0
2000-01-01 18:45:00,0.0,0.0
2000-01-01 19:00:00,0.0,0.0
2000-01-01 19:15:00,0.0,0.0
2000-01-01 19:30:00,0.0,0.0
2000-01-01 19:45:00,0.0,0.0
2000-01-01 20:00:00,0.0,0.0
2000-01-01 20:15:00,0.0,0.0
2000-01-01 20:30:00,0.0,0.0
2000-01-01 20:45:00,0.0,0.0
2000-01-01 21:00:00,0.0,0.0
2000-01-01 21:15:00,0.0,0.0
2000-01-01 21:30:00,0.0,0.0
2000-01-01 21:45:00,0.0,0.0
2000-01-01 22:00:00,0.0,0.0
2000-01-01 22:15:00,0.0,0.0
2000-01-01 22:30:00,0.0,0.0
2000-01-01 22:45:00,0.0,0.0
2000-01-01 23:00:00,0.0,0.0
2000-01-01 23:15:00,0.0,0.0
2000-01-01 23:30:00,0.0,0.0
2000-01-01 23:45:00,0.0,0.0
2000-01-02 00:00:00,0.0,0.0
2000-01-02 00:15:00,0.0,0.0
2000-01-02 00:30:00,0.0,0.0
2000-01-02 00:45:00,0.0,0.0
2000-01-02 01:00:00,0.0,0.0
2000-01-02 01:15:00,-0.0,0.0
2000-01-02 01:30:00,0.0,0.0
2000-01-02 01:45:00,0.0,0.0
2000-01-02 02:00:00,0.0,0.0
2000-01-02 02:15:00,0.0,0.0
2000-01-02 02:30:00,0.0,0.0
2000-01-02 02:45:00,-0.0,0.0
2000-01-02 03:00:00,0.0,0.0
2000-01-02 03:15:00,122.92935681481276,0.0
2000-01-02 03:30:00,121.55720569518765,0.0
2000-01-02 03:45:00,129.13111384595996,0.0
2000-01-02 04:00:00,127.12925958680091,0.0
2000-01-02 04:15:00,125.44619777083649,0.0
2000-01-02 04:30:00,21.469904548907117,0.0
2000-01-02 04:45:00,124.4019724897695,0.0
2000-01-02 05:00:00,135.0933030277777,0.0
2000-01-02 05:15:00,135.6653159827713,0.0
2000-01-02 05:30:00,130.73189042901993,0.0
2000-01-02 05:45:00,119.24447980815677,0.0
2000-01-02 06:00:00,0.0,-0.0
2000-01-02 06:15:00,0.0,0.5839910459672524
2000-01-02 06:30:00,0.0,0.0
2000-01-02 06:45:00,0.0,0.0
2000-01-02 07:00:00,0.0,0.0
2000-01-02 07:15:00,0.0,0.0
2000-01-02 07:30:00,0.0,0.0
2000-01-02 07:45:00,0.0,0.0
2000-01-02 08:00:00,0.0,0.0
2000-01-02 08:15:00,0.0,0.0
2000-01-02 08:30:00,0.0,0.0
2000-01-02 08:45:00,0.0,0.0
2000-01-02 09:00:00,0.0,0.0
2000-01-02 09:15:00,0.0,0.0
2000-01-02 09:30:00,0.0,0.0
2000-01-02 09:45:00,0.0,0.0
2000-01-02 10:00:00,0.0,0.0
2000-01-02 10:15:00,0.0,0.0
2000-01-02 10:30:00,0.0,0.0
2000-01-02 10:45:00,0.0,0.0
2000-01-02 11:00:00,0.0,0.0
2000-01-02 11:15:00,0.0,0.0
2000-01-02 11:30:00,0.0,0.0
2000-01-02 11:45:00,0.0,0.0
2000-01-02 12:00:00,0.0,0.0
2000-01-02 12:15:00,0.0,0.0
2000-01-02 12:30:00,0.0,0.0
2000-01-02 12:45:00,0.0,0.0
2000-01-02 13:00:00,0.0,0.0
2000-01-02 13:15:00,0.0,0.0
2000-01-02 13:30:00,0.0,0.0
2000-01-02 13:45:00,0.0,0.0
2000-01-02 14:00:00,0.0,0.0
2000-01-02 14:15:00,0.0,0.0
2000-01-02 14:30:00,0.0,0.0
2000-01-02 14:45:00,0.0,0.0
2000-01-02 15:00:00,0.0,0.0
2000-01-02 15:15:00,0.0,0.0
2000-01-02 15:30:00,0.0,0.0
2000-01-02 15:45:00,0.0,0.0
2000-01-02 16:00:00,0.0,0.0
2000-01-02 16:15:00,0.6470814913765074,0.0
2000-01-02 16:30:00,0.0,0.0
2000-01-02 16:45:00,0.0,0.0
2000-01-02 17:00:00,0.0,0.0
2000-01-02 17:15:00,0.0,0.0
2000-01-02 17:30:00,0.0,0.0
2000-01-02 17:45:00,0.0,0.0
2000-01-02 18:00:00,0.0,67.52055901061902
2000-01-02 18:15:00,0.0,73.45580972539855
2000-01-02 18:30:00,0.0,0.0
2000-01-02 18:45:00,0.0,0.0
2000-01-02 19:00:00,0.0,0.0
2000-01-02 19:15:00,0.0,98.82854005553644
2000-01-02 19:30:00,0.0,25.593733876773
2000-01-02 19:45:00,0.0,137.84083803336767
2000-01-02 20:00:00,0.0,0.0
2000-01-02 20:15:00,0.0,73.07542474121655
2000-01-02 20:30:00,0.0,114.29916148666729
2000-01-02 20:45:00,0.0,127.42789825188419
2000-01-02 21:00:00,0.0,63.183281173780614
2000-01-02 21:15:00,0.0,70.6840270130158
2000-01-02 21:30:00,0.0,92.95813126545056
2000-01-02 21:45:00,0.0,100.13953054026558
2000-01-02 22:00:00,0.0,121.74506482602476
2000-01-02 22:15:00,0.0,-0.0
2000-01-02 22:30:00,0.0,0.0
2000-01-02 22:45:00,0.0,0.0
2000-01-02 23:00:00,0.0,-0.0
2000-01-02 23:15:00,0.0,0.0
2000-01-02 23:30:00,0.0,0.0
2000-01-02 23:45:00,0.0,-0.0
2000-01-03 00:00:00,0.0,-0.0
2000-01-03 00:15:00,38.09040152985662,0.0
2000-01-03 00:30:00,61.57867715839701,0.0
2000-01-03 00:45:00,38.875390052655405,0.0
2000-01-03 01:00:00,9.723600220858806,0.0
2000-01-03 01:15:00,0.0,0.0
2000-01-03 01:30:00,69.92195061634112,0.0
2000-01-03 01:45:00,69.8209930635556,0.0
2000-01-03 02:00:00,78.44309579524187,0.0
2000-01-03 02:15:00,95.9219137507056,0.0
2000-01-03 02:30:00,91.10848913472628,0.0
2000-01-03 02:45:00,76.34936827306456,0.0
2000-01-03 03:00:00,76.31325234626401,0.0
2000-01-03 03:15:00,71.36589351880247,0.0
2000-01-03 03:30:00,70.9826919176364,0.0
2000-01-03 03:45:00,63.96315926775772,0.0
2000-01-03 04:00:00,40.76672401612262,0.0
2000-01-03 04:15:00,48.7614336320638,0.0
2000-01-03 04:30:00,53.6702798011823,0.0
2000-01-03 04:45:00,47.09845299891205,0.0
2000-01-03 05:00:00,35.61910709457088,0.0
2000-01-03 05:15:00,44.170398776948176,0.0
2000-01-03 05:30:00,43.3874070160405,0.0
2000-01-03 05:45:00,66.86732001829606,0.0
2000-01-03 06:00:00,0.0,-0.0
2000-01-03 06:15:00,0.0,-0.0
2000-01-03 06:30:00,0.0,-0.0
2000-01-03 06:45:00,0.0,-0.0
2000-01-03 07:00:00,0.0,-0.0
2000-01-03 07:15:00,0.0,-0.0
2000-01-03 07:30:00,0.0,-0.0
2000-01-03 07:45:00,0.0,-0.0
2000-01-03 08:00:00,0.0,-0.0
2000-01-03 08:15:00,0.0,4.053499229773445
2000-01-03 08:30:00,0.0,0.0
2000-01-03 08:45:00,0.0,0.0
2000-01-03 09:00:00,0.0,0.0
2000-01-03 09:15:00,0.0,0.0
2000-01-03 09:30:00,0.0,0.0
2000-01-03 09:45:00,0.0,0.0
2000-01-03 10:00:00,0.0,0.0
2000-01-03 10:15:00,0.0,0.0
2000-01-03 10:30:00,0.0,0.0
2000-01-03 10:45:00,0.0,0.0
2000-01-03 11:00:00,0.0,0.0
2000-01-03 11:15:00,0.0,0.0
2000-01-03 11:30:00,0.0,0.0
2000-01-03 11:45:00,0.0,0.0
2000-01-03 12:00:00,0.0,0.0
2000-01-03 12:15:00,0.0,0.0
2000-01-03 12:30:00,0.0,0.0
2000-01-03 12:45:00,0.0,0.0
2000-01-03 13:00:00,0.0,0.0
2000-01-03 13:15:00,0.0,0.0
2000-01-03 13:30:00,0.0,0.0
2000-01-03 13:45:00,0.0,0.0
2000-01-03 14:00:00,0.0,0.0
2000-01-03 14:15:00,0.0,98.32256100428353
2000-01-03 14:30:00,0.0,0.0
2000-01-03 14:45:00,0.0,0.0
2000-01-03 15:00:00,0.0,0.0
2000-01-03 15:15:00,0.0,0.0
2000-01-03 15:30:00,0.0,95.97591482442562
2000-01-03 15:45:00,0.0,0.0
2000-01-03 16:00:00,0.0,0.0
2000-01-03 16:15:00,0.0,0.0
2000-01-03 16:30:00,0.0,0.0
2000-01-03 16:45:00,0.0,131.8585148703829
2000-01-03 17:00:00,0.0,20.939300292684578
2000-01-03 17:15:00,0.0,0.0
2000-01-03 17:30:00,0.0,0.0
2000-01-03 17:45:00,0.0,0.0
2000-01-03 18:00:00,0.0,183.74858131774977
2000-01-03 18:15:00,0.0,191.89999999999998
2000-01-03 18:30:00,0.0,191.89999999999998
2000-01-03 18:45:00,0.0,151.88172131640965
2000-01-03 19:00:00,0.0,32.427548705528594
2000-01-03 19:15:00,0.0,-0.0
2000-01-03 19:30:00,0.0,-0.0
2000-01-03 19:45:00,0.0,27.861280247085716
2000-01-03 20:00:00,0.0,35.88307819167591
2000-01-03 20:15:00,0.0,-0.0
2000-01-03 20:30:00,0.0,-0.0
2000-01-03 20:45:00,0.0,-0.0
2000-01-03 21:00:00,0.0,-0.0
2000-01-03 21:15:00,0.0,-0.0
2000-01-03 21:30:00,0.0,-0.0
2000-01-03 21:45:00,0.0,-0.0
2000-01-03 22:00:00,119.40183013985634,0.0
2000-01-03 22:15:00,0.0,0.0
2000-01-03 22:30:00,0.0,0.0
2000-01-03 22:45:00,95.61682579601276,0.0
2000-01-03 23:00:00,41.78796372107759,0.0
2000-01-03 23:15:00,0.0,60.84998433177438
2000-01-03 23:30:00,0.0,87.15906944387723
2000-01-03 23:45:00,0.0,83.75892046474283
2000-01-04 00:00:00,0.0,0.0
2000-01-04 00:15:00,0.0,0.0
2000-01-04 00:30:00,0.0,0.0
2000-01-04 00:45:00,0.0,0.0
2000-01-04 01:00:00,0.0,0.0
2000-01-04 01:15:00,0.0,0.0
2000-01-04 01:30:00,0.0,0.0
2000-01-04 01:45:00,0.0,0.0
2000-01-04 02:00:00,0.0,0.0
2000-01-04 02:15:00,0.0,0.0
2000-01-04 02:30:00,138.0008254516856,0.0
2000-01-04 02:45:00,0.0,0.0
2000-01-04 03:00:00,37.54586360022358,0.0
2000-01-04 03:15:00,0.0,0.0
2000-01-04 03:30:00,0.0,0.0
2000-01-04 03:45:00,125.21406145774812,0.0
2000-01-04 04:00:00,126.91856127648143,0.0
2000-01-04 04:15:00,144.00595139182104,0.0
2000-01-04 04:30:00,151.0687775880952,0.0
2000-01-04 04:45:00,148.502742250027,0.0
2000-01-04 05:00:00,0.0,0.0
2000-01-04 05:15:00,130.87439875475962,0.0
2000-01-04 05:30:00,143.92908317270602,0.0
2000-01-04 05:45:00,146.7397350564524,0.0
2000-01-04 06:00:00,0.0,-0.0
2000-01-04 06:15:00,0.0,0.0
2000-01-04 06:30:00,0.0,0.0
2000-01-04 06:45:00,0.0,0.0
2000-01-04 07:00:00,0.0,0.0
2000-01-04 07:15:00,0.0,0.0
2000-01-04 07:30:00,0.0,0.0
2000-01-04 07:45:00,0.0,0.0
2000-01-04 08:00:00,0.0,0.0
2000-01-04 08:15:00,0.0,0.0
2000-01-04 08:30:00,0.0,0.0
2000-01-04 08:45:00,0.0,0.0
2000-01-04 09:00:00,0.0,0.0
2000-01-04 09:15:00,0.0,0.0
2000-01-04 09:30:00,0.0,0.0
2000-01-04 09:45:00,0.0,0.0
2000-01-04 10:00:00,0.0,0.0
2000-01-04 10:15:00,0.0,0.0
2000-01-04 10:30:00,0.0,0.0
2000-01-04 10:45:00,0.0,0.0
2000-01-04 11:00:00,0.0,0.0
2000-01-04 11:15:00,0.0,0.0
2000-01-04 11:30:00,0.0,0.0
2000-01-04 11:45:00,0.0,0.0
2000-01-04 12:00:00,0.0,0.0
2000-01-04 12:15:00,0.0,0.0
2000-01-04 12:30:00,0.0,0.0
2000-01-04 12:45:00,0.0,0.0
2000-01-04 13:00:00,0.0,0.0
2000-01-04 13:15:00,0.0,0.0
2000-01-04 13:30:00,0.0,0.0
2000-01-04 13:45:00,0.0,0.0
2000-01-04 14:00:00,0.0,0.0
2000-01-04 14:15:00,0.0,0.0
2000-01-04 14:30:00,0.0,0.0
2000-01-04 14:45:00,0.0,0.0
2000-01-04 15:00:00,0.0,0.0
2000-01-04 15:15:00,0.0,0.0
2000-01-04 15:30:00,0.0,0.0
2000-01-04 15:45:00,0.0,0.0
2000-01-04 16:00:00,0.0,0.0
2000-01-04 16:15:00,0.0,0.0
2000-01-04 16:30:00,0.0,0.0
2000-01-04 16:45:00,0.0,0.0
2000-01-04 17:00:00,0.0,0.0
2000-01-04 17:15:00,0.0,0.0
2000-01-04 17:30:00,0.0,0.0
2000-01-04 17:45:00,0.0,0.0
2000-01-04 18:00:00,0.0,103.23993957938559
2000-01-04 18:15:00,0.0,183.31386903228255
2000-01-04 18:30:00,0.0,9.818762656987998
2000-01-04 18:45:00,0.0,116.34967864706465
2000-01-04 19:00:00,0.0,12.846094727590582
2000-01-04 19:15:00,0.0,191.89999999999998
2000-01-04 19:30:00,0.0,121.12270120156506
2000-01-04 19:45:00,0.0,191.89999999999998
2000-01-04 20:00:00,0.0,0.0
2000-01-04 20:15:00,0.0,23.696999540964754
2000-01-04 20:30:00,0.0,152.8667530422057
2000-01-04 20:45:00,0.0,34.81725922727733
2000-01-04 21:00:00,0.0,0.5384905214285141
2000-01-04 21:15:00,0.0,0.0
2000-01-04 21:30:00,0.0,0.0
2000-01-04 21:45:00,0.0,24.341451823247098
2000-01-04 22:00:00,0.0,0.0
2000-01-04 22:15:00,0.0,-0.0
2000-01-04 22:30:00,0.0,0.0
2000-01-04 22:45:00,0.0,0.0
2000-01-04 23:00:00,0.0,0.0
2000-01-04 23:15:00,0.0,0.0
2000-01-04 23:30:00,0.0,-0.0
2000-01-04 23:45:00,0.0,-0.0
2000-01-05 00:00:00,0.0,0.0
2000-01-05 00:15:00,0.0,0.0
2000-01-05 00:30:00,0.0,0.0
2000-01-05 00:45:00,0.0,0.0
2000-01-05 01:00:00,0.0,0.0
2000-01-05 01:15:00,0.0,0.0
2000-01-05 01:30:00,0.0,0.0
2000-01-05 01:45:00,0.0,0.0
2000-01-05 02:00:00,0.0,0.0
2000-01-05 02:15:00,0.0,0.0
2000-01-05 02:30:00,0.0,0.0
2000-01-05 02:45:00,0.0,0.0
2000-01-05 03:00:00,0.0,0.0
2000-01-05 03:15:00,0.0,0.0
2000-01-05 03:30:00,68.84876766752711,0.0
2000-01-05 03:45:00,180.357737137696,0.0
2000-01-05 04:00:00,0.0,0.0
2000-01-05 04:15:00,0.0,0.0
2000-01-05 04:30:00,187.2193110606329,0.0
2000-01-05 04:45:00,176.03482009148127,0.0
2000-01-05 05:00:00,166.0385093994306,0.0
2000-01-05 05:15:00,166.24433093588374,0.0
2000-01-05 05:30:00,166.13025036081712,0.0
2000-01-05 05:45:00,181.92627334653127,0.0
2000-01-05 06:00:00,0.0,-0.0
2000-01-05 06:15:00,0.0,0.0
2000-01-05 06:30:00,0.0,0.0
2000-01-05 06:45:00,0.0,0.0
2000-01-05 07:00:00,0.0,0.0
2000-01-05 07:15:00,0.0,0.0
2000-01-05 07:30:00,0.0,0.0
2000-01-05 07:45:00,0.0,0.0
2000-01-05 08:00:00,0.0,0.0
2000-01-05 08:15:00,0.0,0.0
2000-01-05 08:30:00,0.0,0.0
2000-01-05 08:45:00,0.0,0.0
2000-01-05 09:00:00,0.0,0.0
2000-01-05 09:15:00,0.0,0.0
2000-01-05 09:30:00,0.0,0.0
2000-01-05 09:45:00,0.0,0.0
2000-01-05 10:00:00,0.0,0.0
2000-01-05 10:15:00,0.0,0.0
2000-01-05 10:30:00,0.0,0.0
2000-01-05 10:45:00,0.0,0.0
2000-01-05 11:00:00,0.0,0.0
2000-01-05 11:15:00,0.0,0.0
2000-01-05 11:30:00,0.0,0.0
2000-01-05 11:45:00,0.0,0.0
2000-01-05 12:00:00,0.0,0.0
2000-01-05 12:15:00,0.0,0.0
2000-01-05 12:30:00,0.0,0.0
2000-01-05 12:45:00,0.0,0.0
2000-01-05 13:00:00,0.0,0.0
2000-01-05 13:15:00,0.0,0.0
2000-01-05 13:30:00,0.0,0.0
2000-01-05 13:45:00,0.0,0.0
2000-01-05 14:00:00,0.0,0.0
2000-01-05 14:15:00,0.0,0.0
2000-01-05 14:30:00,0.0,0.0
2000-01-05 14:45:00,0.0,0.0
2000-01-05 15:00:00,0.0,0.0
2000-01-05 15:15:00,0.0,0.0
2000-01-05 15:30:00,0.0,0.0
2000-01-05 15:45:00,0.0,0.0
2000-01-05 16:00:00,0.0,0.0
2000-01-05 16:15:00,0.0,0.0
2000-01-05 16:30:00,-0.0,0.0
2000-01-05 16:45:00,0.0,0.0
2000-01-05 17:00:00,0.0,0.0
2000-01-05 17:15:00,0.0,0.0
2000-01-05 17:30:00,0.0,32.71391560669906
2000-01-05 17:45:00,0.0,170.5018852259144
2000-01-05 18:00:00,0.0,191.89999999999998
2000-01-05 18:15:00,0.0,191.89999999999998
2000-01-05 18:30:00,0.0,113.90486896049953
2000-01-05 18:45:00,0.0,0.0
2000-01-05 19:00:00,0.0,4.906535519112595
2000-01-05 19:15:00,0.0,104.5933599025663
2000-01-05 19:30:00,0.0,54.54518171220985
2000-01-05 19:45:00,0.0,38.08631947803741
2000-01-05 20:00:00,0.0,0.0
2000-01-05 20:15:00,0.0,0.0
2000-01-05 20:30:00,0.0,13.756868843459642
2000-01-05 20:45:00,0.0,0.0
2000-01-05 21:00:00,0.0,77.41840409419314
2000-01-05 21:15:00,0.0,128.5829886149903
2000-01-05 21:30:00,0.0,43.94167204231752
2000-01-05 21:45:00,0.0,-0.0
2000-01-05 22:00:00,0.0,0.0
2000-01-05 22:15:00,0.0,0.0
2000-01-05 22:30:00,0.0,-0.0
2000-01-05 22:45:00,0.0,-0.0
2000-01-05 23:00:00,0.0,0.0
2000-01-05 23:15:00,0.0,0.0
2000-01-05 23:30:00,0.0,0.0
2000-01-05 23:45:00,0.0,-0.0
2000-01-06 00:00:00,0.0,0.0
2000-01-06 00:15:00,0.0,0.0
2000-01-06 00:30:00,0.0,0.0
2000-01-06 00:45:00,0.0,0.0
2000-01-06 01:00:00,0.0,0.0
2000-01-06 01:15:00,0.0,0.0
2000-01-06 01:30:00,0.0,0.0
2000-01-06 01:45:00,0.0,0.0
2000-01-06 02:00:00,0.0,0.0
2000-01-06 02:15:00,-0.0,0.0
2000-01-06 02:30:00,0.0,0.0
2000-01-06 02:45:00,0.0,0.0
2000-01-06 03:00:00,0.0,0.0
2000-01-06 03:15:00,66.35693293401357,0.0
2000-01-06 03:30:00,76.7807496305104,0.0
2000-01-06 03:45:00,155.1037291784607,0.0
2000-01-06 04:00:00,113.59310754528799,0.0
2000-01-06 04:15:00,147.03907740339758,0.0
2000-01-06 04:30:00,144.02918709969748,0.0
2000-01-06 04:45:00,161.93507914789592,0.0
2000-01-06 05:00:00,166.48923367121307,0.0
2000-01-06 05:15:00,147.92299674241622,0.0
2000-01-06 05:30:00,113.54990664710706,0.0
2000-01-06 05:45:00,0.0,-0.0
2000-01-06 06:00:00,0.0,47.81925073053827
2000-01-06 06:15:00,0.0,0.0
2000-01-06 06:30:00,0.0,49.7067439683218
2000-01-06 06:45:00,0.0,37.31630664364508
2000-01-06 07:00:00,0.0,97.62233943622948
2000-01-06 07:15:00,0.0,0.0
2000-01-06 07:30:00,0.0,0.0
2000-01-06 07:45:00,0.0,0.0
2000-01-06 08:00:00,0.0,0.0
2000-01-06 08:15:00,0.0,0.0
2000-01-06 08:30:00,0.0,0.0
2000-01-06 08:45:00,0.0,0.0
2000-01-06 09:00:00,0.0,0.0
2000-01-06 09:15:00,0.0,0.0
2000-01-06 09:30:00,0.0,0.0
2000-01-06 09:45:00,0.0,0.0
2000-01-06 10:00:00,0.0,0.0
2000-01-06 10:15:00,0.0,0.0
2000-01-06 10:30:00,0.0,0.0
2000-01-06 10:45:00,0.0,0.0
2000-01-06 11:00:00,0.0,0.0
2000-01-06 11:15:00,0.0,0.0
2000-01-06 11:30:00,0.0,0.0
2000-01-06 11:45:00,0.0,0.0
2000-01-06 12:00:00,0.0,0.0
2000-01-06 12:15:00,0.0,0.0
2000-01-06 12:30:00,0.0,0.0
2000-01-06 12:45:00,0.0,0.0
2000-01-06 13:00:00,0.0,0.0
2000-01-06 13:15:00,0.0,0.0
2000-01-06 13:30:00,0.0,0.0
2000-01-06 13:45:00,0.0,0.0
2000-01-06 14:00:00,0.0,0.0
2000-01-06 14:15:00,0.0,0.0
2000-01-06 14:30:00,0.0,0.0
2000-01-06 14:45:00,0.0,0.0
2000-01-06 15:00:00,0.0,0.0
2000-01-06 15:15:00,0.0,0.0
2000-01-06 15:30:00,0.0,0.0
2000-01-06 15:45:00,0.0,0.0
2000-01-06 16:00:00,165.06305414721393,0.0
2000-01-06 16:15:00,72.07732840713346,0.0
2000-01-06 16:30:00,0.0,0.0
2000-01-06 16:45:00,0.0,0.0
2000-01-06 17:00:00,0.0,0.0
2000-01-06 17:15:00,0.0,0.0
2000-01-06 17:30:00,0.0,0.0
2000-01-06 17:45:00,20.438166784970548,0.0
2000-01-06 18:00:00,0.0,-0.0
2000-01-06 18:15:00,0.0,61.01675970767124
2000-01-06 18:30:00,0.0,172.19894440254808
2000-01-06 18:45:00,0.0,8.154438770162585
2000-01-06 19:00:00,0.0,139.3525795693767
2000-01-06 19:15:00,0.0,191.89999999999998
2000-01-06 19:30:00,0.0,118.36326395467262
2000-01-06 19:45:00,0.0,41.292287857698
2000-01-06 20:00:00,0.0,21.918649601713128
2000-01-06 20:15:00,0.0,132.52556975734586
2000-01-06 20:30:00,0.0,164.94926803124667
2000-01-06 20:45:00,0.0,37.15677125812215
2000-01-06 21:00:00,0.0,0.0
2000-01-06 21:15:00,0.0,40.41784914700463
2000-01-06 21:30:00,0.0,8.535481220855928
2000-01-06 21:45:00,0.0,28.97013672158249
2000-01-06 22:00:00,-0.0,0.0
2000-01-06 22:15:00,-0.0,0.0
2000-01-06 22:30:00,0.0,0.0
2000-01-06 22:45:00,0.0,0.0
2000-01-06 23:00:00,-0.0,0.0
2000-01-06 23:15:00,0.0,0.0
2000-01-06 23:30:00,0.0,0.0
2000-01-06 23:45:00,0.0,-0.0
2000-01-07 00:00:00,0.0,0.0
2000-01-07 00:15:00,0.0,0.0
2000-01-07 00:30:00,0.0,0.0
2000-01-07 00:45:00,0.0,0.0
2000-01-07 01:00:00,0.0,0.0
2000-01-07 01:15:00,0.0,0.0
2000-01-07 01:30:00,0.0,0.0
2000-01-07 01:45:00,0.0,0.0
2000-01-07 02:00:00,92.4222015332308,0.0
2000-01-07 02:15:00,0.0,0.0
2000-01-07 02:30:00,0.0,0.0
2000-01-07 02:45:00,0.0,0.0
2000-01-07 03:00:00,0.0,0.0
2000-01-07 03:15:00,84.6145427283681,0.0
2000-01-07 03:30:00,48.01390326499012,0.0
2000-01-07 03:45:00,139.8021358511964,0.0
2000-01-07 04:00:00,0.0,0.0
2000-01-07 04:15:00,0.0,0.0
2000-01-07 04:30:00,134.6385955627462,0.0
2000-01-07 04:45:00,143.37186263665075,0.0
2000-01-07 05:00:00,174.2968639850767,0.0
2000-01-07 05:15:00,185.70111345100304,0.0
2000-01-07 05:30:00,170.19495926173917,0.0
2000-01-07 05:45:00,119.74382172499861,0.0
2000-01-07 06:00:00,0.0,0.0
2000-01-07 06:15:00,0.0,0.0
2000-01-07 06:30:00,0.0,0.0
2000-01-07 06:45:00,0.0,0.0
2000-01-07 07:00:00,0.0,34.31752665258176
2000-01-07 07:15:00,0.0,0.0
2000-01-07 07:30:00,0.0,0.0
2000-01-07 07:45:00,0.0,0.0
2000-01-07 08:00:00,0.0,0.0
2000-01-07 08:15:00,0.0,0.0
2000-01-07 08:30:00,0.0,0.0
2000-01-07 08:45:00,0.0,0.0
2000-01-07 09:00:00,0.0,0.0
2000-01-07 09:15:00,0.0,0.0
2000-01-07 09:30:00,0.0,0.0
2000-01-07 09:45:00,0.0,0.0
2000-01-07 10:00:00,0.0,0.0
2000-01-07 10:15:00,0.0,0.0
2000-01-07 10:30:00,0.0,0.0
2000-01-07 10:45:00,0.0,0.0
2000-01-07 11:00:00,0.0,0.0
2000-01-07 11:15:00,0.0,0.0
2000-01-07 11:30:00,0.0,0.0
2000-01-07 11:45:00,0.0,0.0
2000-01-07 12:00:00,0.0,0.0
2000-01-07 12:15:00,0.0,0.0
2000-01-07 12:30:00,0.0,0.0
2000-01-07 12:45:00,0.0,0.0
2000-01-07 13:00:00,0.0,0.0
2000-01-07 13:15:00,0.0,0.0
2000-01-07 13:30:00,0.0,0.0
2000-01-07 13:45:00,0.0,0.0
2000-01-07 14:00:00,0.0,0.0
2000-01-07 14:15:00,0.0,0.0
