issue_time,observed_kw,q10_kw,q50_kw,q90_kw,fold
2009-01-01 00:00:00,0.6041333333333333,0.28323762129698193,0.4380541697432614,0.8804753912070333,1
2009-01-01 00:15:00,0.5217333333333333,0.2993372549975092,0.4640729305411288,0.907588406771533,1
2009-01-01 00:30:00,0.4749333333333333,0.3117043376255342,0.4620171424028228,0.8375440108188421,1
2009-01-01 00:45:00,0.5610666666666667,0.3117602956544533,0.43963048172144,0.7670461898701959,1
2009-01-01 01:00:00,0.634,0.3155984581245899,0.4798990265068514,0.8968518240913408,1
2009-01-01 01:15:00,0.5497333333333334,0.3320632948673213,0.4434631166128753,0.8025848449832177,1
2009-01-01 01:30:00,0.5046666666666667,0.3215851949084914,0.4279899106066229,0.740388255212721,1
2009-01-01 01:45:00,0.6130666666666666,0.35152003736985926,0.5311620165844892,0.9297137226718475,1
2009-01-01 02:00:00,0.5016,0.3496390472763207,0.5562040609884599,1.078820438322636,1
2009-01-01 02:15:00,0.4958666666666666,0.3686639665689,0.5369499552360295,1.2294469221977065,1
2009-01-01 02:30:00,0.5521333333333334,0.37335612191117507,0.4882392923641629,1.140946756565706,1
2009-01-01 02:45:00,0.5564,0.36657193576491415,0.5589047686333894,1.2286924053739015,1
2009-01-01 03:00:00,0.4901333333333333,0.3769019123953807,0.4713279444306809,1.1087405345545092,1
2009-01-01 03:15:00,0.5156,0.3650537756119002,0.4713279444306809,1.1214016613162554,1
2009-01-01 03:30:00,0.5579999999999999,0.3699915470115394,0.599647540481495,1.5159202013994726,1
2009-01-01 03:45:00,0.5238666666666666,0.37561285559491736,0.5989729379410785,1.5068102817327929,1
2009-01-01 04:00:00,0.6093333333333334,0.37368444434651626,0.5080769736696072,1.4329333806553122,1
2009-01-01 04:15:00,0.5301333333333333,0.3705903476806705,0.48025365077047155,1.2439865566701698,1
2009-01-01 04:30:00,0.5831999999999999,0.37564301699854385,0.5585277137838388,1.2930054607590156,1
2009-01-01 04:45:00,0.5386666666666666,0.37406579567204545,0.5044482284298147,1.2930054607590156,1
2009-01-01 05:00:00,0.828,0.37861829769065153,0.5933488891356113,1.431579372412105,1
2009-01-01 05:15:00,1.6090666666666666,0.3752010253474715,0.5472844347439507,1.7563438071043038,1
2009-01-01 05:30:00,1.6877333333333333,0.37711853832216874,0.6239705262701405,2.5197907021132866,1
2009-01-01 05:45:00,1.5810666666666668,0.37477303611068524,0.6605834846173598,2.617768770423612,1
2009-01-01 06:00:00,0.7854666666666666,0.3630515391559772,0.8412005353185737,2.4761106654970018,1
2009-01-01 06:15:00,0.5734666666666667,0.47455988043213393,1.3479709456420748,2.2207747056840415,1
2009-01-01 06:30:00,0.5518666666666667,0.8823049093533087,1.8733698398244498,2.919549387576859,1
2009-01-01 06:45:00,0.4974666666666666,0.6698231922737998,1.6160753318632484,2.4466297566635595,1
2009-01-01 07:00:00,0.5786666666666667,0.49634340351355405,1.073583905460196,2.3327890462210417,1
2009-01-01 07:15:00,0.6137333333333334,0.5259065753716615,1.050002561266191,2.347098956049596,1
2009-01-01 07:30:00,0.5102666666666666,0.44884603117344524,1.08877314578311,2.1126102993688693,1
2009-01-01 07:45:00,0.4870666666666666,0.44886797794482786,0.7877119753834344,2.1738464026489486,1
2009-01-01 08:00:00,0.5190666666666667,0.4271582625222595,0.9629049178211683,1.7814243452357579,1
2009-01-01 08:15:00,0.5677333333333333,0.4391159210160021,1.0632528956865341,1.9030974097722275,1
2009-01-01 08:30:00,0.4962666666666667,0.43579528870909856,0.7587070507334579,1.6043568878049028,1
2009-01-01 08:45:00,0.5172,0.4490535620870026,0.7532950489030957,1.7906723778254223,1
2009-01-01 09:00:00,0.5144,0.4225492725291587,0.7865497242937635,1.7855433015158322,1
2009-01-01 09:15:00,1.6524,0.414604362750279,0.891396406609585,1.690961697053436,1
2009-01-01 09:30:00,1.8448,0.4131763448564822,0.5684690183099057,1.5220488119266495,1
2009-01-01 09:45:00,1.0696,0.411490811924075,0.5937216595757363,1.6343987100660093,1
2009-01-01 10:00:00,0.5742666666666667,0.40309246248550984,0.574927021292251,1.6361758008300267,1
2009-01-01 10:15:00,0.5729333333333333,0.5271143665308533,1.2830126777939306,2.1459932395022787,1
2009-01-01 10:30:00,0.2137333333333333,0.5160615145347058,1.4292929085804216,2.5064169603075834,1
2009-01-01 10:45:00,0.2141333333333333,0.38867125362144217,1.0048473047340751,2.1342711947729156,1
2009-01-01 11:00:00,0.3593333333333334,0.38335831483138133,0.7881715397836729,1.8908796427419956,1
2009-01-01 11:15:00,0.2602666666666666,0.3897468005310132,0.7676817459397289,1.8903476248378699,1
2009-01-01 11:30:00,0.2158666666666666,0.21651070947244325,0.3595379059587342,1.4268074368012709,1
2009-01-01 11:45:00,0.2765333333333333,0.23409768588510357,0.40954235284198515,1.3470209399243838,1
2009-01-01 12:00:00,0.3256,0.21875172218250383,0.41637134440822043,1.502178501796139,1
2009-01-01 12:15:00,0.2422666666666666,0.2223475866517399,0.2660821594545194,0.9909942888251297,1
2009-01-01 12:30:00,0.2676,0.22129337971064367,0.32977033635796066,0.8798513138126194,1
2009-01-01 12:45:00,0.3404,0.22035978588332863,0.3417625109666899,1.0034861819873162,1
2009-01-01 13:00:00,0.354,0.21625997483370007,0.3128576087672968,0.9937754572098163,1
2009-01-01 13:15:00,0.2622666666666667,0.21806735053171122,0.31575405982114296,0.9132254462114087,1
2009-01-01 13:30:00,0.2562666666666666,0.2362301817014774,0.3262801436266398,0.9142101102869268,1
2009-01-01 13:45:00,0.2756,0.23126937460358746,0.33945437292934466,0.9436520978054953,1
2009-01-01 14:00:00,0.3338666666666666,0.23003381243169133,0.3395091233546399,1.0118934599915015,1
2009-01-01 14:15:00,0.2677333333333333,0.23396775525028518,0.31598857327047813,1.0465137159230495,1
2009-01-01 14:30:00,0.2206666666666666,0.24788611351058934,0.35868944508211303,1.274364242950831,1
2009-01-01 14:45:00,0.2969333333333333,0.25415113345257623,0.32472922194688186,1.5686655519749664,1
2009-01-01 15:00:00,1.2194666666666667,0.23887854101102024,0.30942212079139275,1.4338668397456624,1
2009-01-01 15:15:00,1.3244,0.24011716873858008,0.3360037404954944,1.5389081700436362,1
2009-01-01 15:30:00,1.3701333333333332,0.24624478231110986,0.3093458257290317,1.6364595158587596,1
2009-01-01 15:45:00,1.1962666666666666,0.250341558200392,0.33223676438791816,1.4895679706151466,1
2009-01-01 16:00:00,0.2594666666666667,0.25825576276309403,0.889714149344044,1.8319286098800134,1
2009-01-01 16:15:00,0.2134666666666666,0.26748442730694083,0.9256365837518061,2.21744829789062,1
2009-01-01 16:30:00,0.2726666666666666,0.27625245051837416,0.9743260509262973,1.8387498644679305,1
2009-01-01 16:45:00,0.3173333333333333,0.3038523499558579,1.1657733084786877,2.1047639560629223,1
2009-01-01 17:00:00,0.2370666666666666,0.2774260012109404,0.6214920959846396,1.7548769579946568,1
2009-01-01 17:15:00,0.5098666666666667,0.27759240107220384,0.6370909121215086,1.7489838731480547,1
2009-01-01 17:30:00,1.3984,0.2716601504522529,0.4295844665545476,1.4795564978285554,1
2009-01-01 17:45:00,1.554,0.2648689063146726,0.4587105534592862,1.3727370586398397,1
2009-01-01 18:00:00,1.4902666666666666,0.2683313352949223,0.40947197465401314,1.6433660430055579,1
2009-01-01 18:15:00,1.4944,0.35815850354415774,0.9301517128079525,2.3307393518852706,1
2009-01-01 18:30:00,1.5696,0.3725672390799851,1.5774598357098377,2.7616791991444685,1
2009-01-01 18:45:00,2.4198666666666666,0.663697318385192,2.0069816823651125,3.0350829294957062,1
2009-01-01 19:00:00,2.4042666666666666,0.545481432656441,1.7384952747613265,2.7616292614490705,1
2009-01-01 19:15:00,1.747866666666667,0.5594833558843475,1.8067870976547749,2.5524051849977396,1
2009-01-01 19:30:00,4.244133333333333,0.7193564336372555,1.8375866620001085,2.8993686099271443,1
2009-01-01 19:45:00,5.438933333333334,0.9737284750516679,2.232206230813202,3.727849993138441,1
2009-01-01 20:00:00,3.5802666666666667,1.0013845916391575,2.1652161773223417,3.656421016840177,1
2009-01-01 20:15:00,2.2461333333333333,0.8601199022438939,1.9346899765146808,3.6063392256706006,1
2009-01-01 20:30:00,1.3222666666666667,1.2059983242665246,2.30717057333046,3.8937356319799754,1
2009-01-01 20:45:00,1.3016,1.205565918745675,2.413785279070002,4.1428551384936325,1
2009-01-01 21:00:00,1.1684,1.045247259628712,1.9903745020553085,3.6940745919119222,1
2009-01-01 21:15:00,1.4330666666666665,0.6082975132489336,1.7647271707002357,3.368800689084342,1
2009-01-01 21:30:00,1.7432,0.3602464102854237,1.1201143952653196,2.487000279554458,1
2009-01-01 21:45:00,2.099066666666667,0.31148058306301823,0.9343245220555528,2.0100056427023056,1
2009-01-01 22:00:00,2.5870666666666664,0.27914994283887257,0.5579858841237215,1.6577802239022987,1
2009-01-01 22:15:00,2.6728,0.2543951786380237,0.8379113349559676,1.6078704285513339,1
2009-01-01 22:30:00,2.6958666666666664,0.3025463947495876,0.8861912960227235,1.9676309202374598,1
2009-01-01 22:45:00,3.5742666666666665,0.3108837509427394,0.8335219302690241,2.2539783855961026,1
2009-01-01 23:00:00,4.7444,0.33387836505504864,1.0405539618227921,2.472437927215614,1
2009-01-01 23:15:00,2.655866666666667,0.33352564107710597,1.0381374395907417,2.4757292745875477,1
2009-01-01 23:30:00,1.608933333333333,0.33921239257705327,1.1515749240566617,2.4834556239688395,1
2009-01-01 23:45:00,0.5936,0.4329981030658419,1.2394488786179851,2.558739739281328,1
2009-01-02 00:00:00,0.5682666666666666,0.5421284708111598,1.5241172821771984,2.7498372529958948,1
2009-01-02 00:15:00,0.5245333333333334,0.35564651900209776,1.2601567213851905,2.673892686494409,1
2009-01-02 00:30:00,0.2970666666666666,0.42171861986250014,1.0873942852077816,2.35074084081851,1
2009-01-02 00:45:00,0.3366666666666666,0.27412839696450675,0.4758507179182163,1.3350398371201302,1
2009-01-02 01:00:00,0.2857333333333333,0.2878268875747241,0.42606566045535543,1.213995425331928,1
2009-01-02 01:15:00,0.3682666666666667,0.3101320821875994,0.41012058245090877,0.901403232309952,1
2009-01-02 01:30:00,0.3263999999999999,0.27739243425066806,0.32222055708135444,0.39388917597181117,1
2009-01-02 01:45:00,0.3110666666666667,0.2952355413378095,0.3746490752075194,1.005339051813037,1
2009-01-02 02:00:00,0.3103999999999999,0.26930347735710575,0.3118187557628518,0.5362785918240728,1
2009-01-02 02:15:00,0.3206666666666667,0.2647286719531645,0.3101106779603873,0.5820851695219524,1
2009-01-02 02:30:00,0.2653333333333333,0.25685852711829804,0.3005956081913484,0.3260199250011935,1
2009-01-02 02:45:00,0.2676,0.2591468823973901,0.3075592273841783,0.3232911269563514,1
2009-01-02 03:00:00,0.3146666666666666,0.2597811532387765,0.32005052607178613,0.3624166154541152,1
2009-01-02 03:15:00,0.3102666666666666,0.26108363258476464,0.32322172422159073,0.35850538932478093,1
2009-01-02 03:30:00,0.2774666666666666,0.24858497130497137,0.3281929315544416,0.7106910300437542,1
2009-01-02 03:45:00,0.8728,0.2530692315065077,0.3199562921421954,0.48026757925548386,1
2009-01-02 04:00:00,1.48,0.25213082769225004,0.33603023316807934,0.7002540305416038,1
2009-01-02 04:15:00,1.5057333333333331,0.25167743524625846,0.29497211359736547,0.5730626208240196,1
2009-01-02 04:30:00,0.5824,0.25652795919937127,0.3260189308410708,1.1253134390436716,1
2009-01-02 04:45:00,0.2609333333333333,0.25678293421605475,0.41907626527663144,0.9356310112498387,1
2009-01-02 05:00:00,0.3857333333333333,0.2911383706441945,0.43242245211903174,1.4836853781671138,1
2009-01-02 05:15:00,0.2437333333333333,0.32959108972115025,0.6631685308642734,1.6250330346779804,1
2009-01-02 05:30:00,0.246,0.32269013934472324,0.6363258334732934,1.8439055063358996,1
